customer_id,full_name,email,birth_date,gender,city,state,signup_date,customer_segment,acquisition_channel,monthly_income,credit_score,risk_level,is_active,churn_flag
1426,Bernard Adams,kevincole@example.net,1946-01-11,Female,Howardshire,Iraq,2025-12-12,Standard,LinkedIn,3104,633,High,True,False
1427,Jeremy Williams-Thomas,guyadams@example.net,1955-04-19,Female,Lake Victoriachester,Japan,2024-01-20,Premium,Organic,11782,630,High,True,True
1428,Mr Steven Warner,samanthacollier@example.org,1994-09-11,Female,Catherineville,Lebanon,2025-04-21,Standard,Facebook Ads,4633,813,Low,True,False
1429,Joyce Mahmood-Thompson,pooleolivia@example.com,1964-02-20,Female,Beverleyport,Bhutan,2024-06-14,Standard,Google Ads,3617,695,Medium,True,False
1430,Margaret Whittaker-Lawrence,billymills@example.net,1972-09-02,Male,New Phillip,Fiji,2024-06-07,Premium,Organic,7357,682,Medium,True,False
1431,Mr James Riley,fbarrett@example.com,2006-07-06,Male,Thomasmouth,Guam,2025-02-11,Standard,Facebook Ads,4826,605,High,True,False
1432,Declan Mills,austinrita@example.org,1948-01-17,Female,Pamelaburgh,Iraq,2024-11-01,Standard,Google Ads,4052,692,Medium,True,False
1433,William Thomas,zgrant@example.org,1953-10-27,Male,Harrishaven,Eritrea,2025-11-11,Standard,Google Ads,4201,682,Medium,True,False
1434,Gerard Jackson-McCarthy,welchfrank@example.net,1955-12-28,Male,Aliton,Kiribati,2024-03-06,Standard,Organic,2862,674,Medium,True,False
1435,Caroline Day,callum79@example.net,1978-08-27,Female,Carrstad,Grenada,2023-11-25,Premium,Google Ads,7316,619,High,True,True
1436,Elliot Wood,holdengeorgia@example.net,1957-10-03,Female,Lake Dianeton,Sri Lanka,2024-07-03,Standard,Google Ads,3233,631,High,True,False
1437,Joyce Andrews,gracegriffiths@example.com,2008-05-14,Female,North Lewisland,Nauru,2024-12-27,Standard,Google Ads,2001,761,Low,True,False
1438,Dr Graham Harrison,powelljamie@example.com,1958-08-14,Male,Shanehaven,Saint Martin,2023-10-23,Standard,Google Ads,3316,793,Low,True,False
1439,Andrew Buckley,sjenkins@example.net,1963-11-22,Female,Tomland,Northern Mariana Islands,2024-05-03,Standard,LinkedIn,1858,594,High,True,False
1440,Mr Louis Nixon,adamspamela@example.org,1945-06-23,Female,Mohammedville,Palau,2024-06-30,Standard,LinkedIn,4699,680,Medium,True,False
1441,Miss Tracy Harrison,lynda18@example.com,1959-09-21,Female,North Brett,Italy,2023-10-20,Standard,Organic,4534,683,Medium,True,False
1442,Kate Warner-Pearce,xwilkinson@example.org,1962-04-09,Male,Mortonchester,South Africa,2025-03-11,Premium,Referral,5919,805,Low,True,False
1443,Stephanie Goodwin,sandragreenwood@example.net,1991-09-22,Male,New Jeffrey,Qatar,2025-12-30,Premium,LinkedIn,8953,731,Medium,True,False
1444,Jasmine Glover,dianewatkins@example.net,1947-03-04,Female,South Kevin,Malaysia,2026-01-11,Premium,Google Ads,10679,606,High,True,False
1445,David Hayward,barbaracook@example.net,1998-09-24,Male,Garryhaven,Sudan,2024-06-27,Standard,Facebook Ads,4646,670,Medium,True,False
1446,Mr William Carr,nicholas82@example.com,1989-10-23,Male,New Katherine,Turkmenistan,2024-09-23,Standard,LinkedIn,2089,680,Medium,True,False
1447,Mr Gerard Bell,linda03@example.com,1984-12-16,Female,Mariahaven,British Indian Ocean Territory (Chagos Archipelago),2024-11-25,Standard,Organic,3815,599,High,False,True
1448,Mr Joseph Booth,harrisonbruce@example.com,1951-10-12,Female,Port Cheryl,Christmas Island,2025-10-21,Premium,Google Ads,7155,803,Low,True,False
1449,Andrew Holmes,paige70@example.com,1948-05-17,Male,Brownburgh,Palau,2023-07-18,Standard,Google Ads,4740,772,Low,True,False
1450,Gordon Morris-Bruce,terry79@example.net,1991-02-13,Female,West Terry,Ireland,2023-11-20,Premium,Organic,10025,692,Medium,False,False
1451,Alexander Turner,xbirch@example.com,2007-04-15,Female,Lake Jacquelineside,Serbia,2026-02-07,Standard,Referral,4566,573,High,True,False
1452,Damian Potter,maurice58@example.com,1974-09-07,Non-Binary,Lake Lyndaland,Vanuatu,2025-08-22,Business,Organic,27225,676,Medium,True,False
1453,Shaun Hobbs-Andrews,edavies@example.net,1951-07-16,Male,North Cameronborough,Indonesia,2023-09-23,Standard,Referral,2594,574,High,False,True
1454,Angela Rice-Gray,glen71@example.com,1998-10-23,Male,Masonton,Vanuatu,2023-09-19,Premium,Organic,8789,740,Medium,True,False
1455,Jack Richards,aaron39@example.net,1972-08-04,Male,Lake Lee,Gabon,2023-06-28,Standard,LinkedIn,4910,667,Medium,True,False
1456,Mrs Abigail Sims,brenda47@example.com,1997-07-12,Female,Littleton,Sudan,2024-02-20,Premium,Google Ads,11704,614,High,True,False
1457,Patricia Shah,justinwood@example.com,1970-10-20,Male,Campbellberg,British Virgin Islands,2024-02-07,Standard,Organic,3525,620,High,True,False
1458,Chloe Lawrence-Barry,oliviaking@example.org,1972-09-19,Male,Wallisview,Jersey,2025-01-18,Standard,Organic,3045,757,Low,True,False
1459,Ricky Dawson-Fletcher,zshort@example.com,1949-04-02,Male,Shaneshire,Nicaragua,2023-09-16,Standard,Referral,2253,786,Low,True,False
1460,Damian Walters,cslater@example.org,1985-05-30,Male,Jonesbury,French Guiana,2025-01-18,Standard,LinkedIn,4336,810,Low,True,False
1461,Tom Jones,donna18@example.com,1947-02-23,Male,Brianstad,Kyrgyz Republic,2024-11-29,Standard,Google Ads,3307,850,Low,True,False
1462,Tina Farrell,grayjoan@example.net,1967-05-30,Female,Mariashire,Martinique,2025-10-26,Standard,Referral,1935,679,Medium,False,False
1463,Teresa Berry,jonesfrancis@example.org,1991-10-20,Male,O'Brienville,Guyana,2025-06-28,Premium,Google Ads,7586,711,Medium,True,False
1464,Janice Martin,debranorth@example.org,1961-02-28,Male,Lewisfort,Tonga,2024-07-07,Standard,Facebook Ads,1827,711,Medium,True,False
1465,Stephen Bibi,carolinemacdonald@example.org,2008-05-23,Male,Smithside,Senegal,2024-07-28,Premium,Referral,9915,737,Medium,True,False
1466,Mathew Hughes,ameliareeves@example.com,1951-12-08,Female,Lake Paulfurt,South Africa,2023-11-03,Standard,Organic,2633,735,Medium,True,False
1467,Harry Ellis,alisonparkes@example.com,1991-06-01,Male,Jemmabury,New Caledonia,2023-07-15,Standard,Google Ads,4045,786,Low,True,False
1468,Dr John Fox,ysaunders@example.com,1966-12-02,Male,West Lesley,Luxembourg,2023-09-10,Standard,LinkedIn,3831,681,Medium,True,False
1469,Jenna Payne,welchdeclan@example.org,1997-06-18,Female,Brendaberg,Oman,2024-02-09,Standard,Organic,4666,596,High,True,False
1470,Allan Taylor-Williams,rachael74@example.org,1976-10-12,Male,Harrisonland,Syrian Arab Republic,2024-11-06,Standard,Organic,2555,674,Medium,True,False
1471,Malcolm Jones,qtaylor@example.org,1990-07-29,Female,Lake Elaine,Lesotho,2024-01-14,Standard,LinkedIn,4970,738,Medium,True,False
1472,Thomas Marshall-Thomas,justinwarner@example.org,2003-04-09,Male,Mellorstad,Albania,2023-07-11,Premium,Organic,9348,668,Medium,True,False
1473,Diana Holland-Butler,charltonholly@example.org,1954-12-03,Male,Storeyshire,Malaysia,2025-09-13,Standard,Organic,2900,598,High,True,True
1474,Mrs Jane Ali,royprice@example.net,2008-05-29,Female,Benjaminland,Oman,2024-04-15,Premium,Referral,7823,700,Medium,True,False
1475,Roy Smith,bennettmandy@example.com,1961-12-12,Male,Jessicaview,Congo,2026-01-06,Standard,Facebook Ads,4979,583,High,True,False
1476,Dr Damien Turner,henry87@example.org,1991-05-26,Male,Port Geoffreybury,India,2025-03-14,Standard,Google Ads,2564,580,High,True,False
1477,Dr Abdul Ford,dixonlynda@example.net,1966-11-18,Female,Christophertown,Mexico,2026-02-03,Standard,Organic,4659,798,Low,True,False
1478,Mr Martyn Harris,katiedavey@example.org,1962-06-07,Male,Woodstad,Thailand,2026-01-23,Premium,Google Ads,8905,628,High,True,True
1479,Ms Hilary West,tjennings@example.net,1957-06-01,Male,Kellyland,Poland,2024-02-12,Premium,Google Ads,7433,730,Medium,True,False
1480,Mr Stewart Mills,clarkclare@example.net,1984-10-05,Male,Kayville,Bermuda,2023-08-02,Standard,Google Ads,2868,679,Medium,False,False
1481,Dr Christian Nash,janet41@example.com,1973-03-05,Male,North Rosemary,Austria,2025-09-26,Standard,Facebook Ads,2195,526,High,True,False
1482,Georgina Begum-Hughes,rwatts@example.org,1947-08-07,Female,South Roy,Bouvet Island (Bouvetoya),2026-02-02,Standard,LinkedIn,2427,627,High,True,False
1483,Mr Robert Bradshaw,fhall@example.net,2007-01-03,Female,Leetown,Korea,2023-12-27,Business,Organic,22934,628,High,True,True
1484,Toby King,williamsdonald@example.com,1952-04-30,Female,Wilsonview,New Caledonia,2024-12-27,Standard,Google Ads,3837,687,Medium,True,False
1485,Dr Conor Newman,debra72@example.com,2007-04-23,Male,Wilsonbury,Armenia,2025-03-12,Standard,Referral,3598,763,Low,True,False
1486,Gail Jenkins-Price,leetaylor@example.com,1954-05-14,Male,North Rhysville,British Indian Ocean Territory (Chagos Archipelago),2026-01-15,Standard,Facebook Ads,3130,749,Medium,True,False
1487,Dr Stuart Parker,kingalexander@example.com,1957-10-24,Male,West Joannaland,Lao People's Democratic Republic,2024-11-25,Standard,Referral,3383,708,Medium,True,False
1488,Gerald Hicks,qpatel@example.org,1969-03-18,Male,Lake Bryan,Trinidad and Tobago,2023-12-04,Standard,Referral,4413,682,Medium,True,False
1489,Gregory Hunter,ihudson@example.net,1954-02-17,Female,South Tobyside,Bolivia,2023-12-28,Business,LinkedIn,19769,584,High,True,False
1490,Charlotte Clarke,jonathanpowell@example.net,1973-01-09,Female,East Sandra,United Kingdom,2026-01-06,Standard,Facebook Ads,3721,662,Medium,True,True
1491,Graham Morgan,njones@example.org,2003-01-18,Male,Jillhaven,Iran,2025-11-12,Premium,Google Ads,8414,611,High,True,False
1492,Ms Aimee Thomas,russellmegan@example.net,1988-06-05,Male,New Sally,Congo,2024-05-02,Premium,Organic,9365,716,Medium,True,False
1493,Gail Dixon,leah52@example.net,1947-06-08,Male,West Rosieville,Norway,2025-04-06,Premium,LinkedIn,8480,639,High,True,False
1494,Emily Kelly,joehunt@example.org,2007-06-07,Male,New Yvonne,San Marino,2025-12-07,Premium,Google Ads,9215,690,Medium,True,False
1495,Mrs Cheryl Hughes,phillip59@example.com,2007-12-03,Female,Port Lorraine,Svalbard & Jan Mayen Islands,2024-05-17,Standard,Organic,2261,785,Low,True,False
1496,Clifford Cooke,chadwickvincent@example.org,1967-03-25,Female,Mandyborough,Bolivia,2024-08-20,Standard,Referral,4658,655,Medium,True,False
1497,Dr Jack Marsh,pauline53@example.com,1960-09-04,Male,North Paul,Hong Kong,2023-10-19,Premium,Organic,10922,618,High,True,False
1498,Amelia Richardson,jemmaparsons@example.com,2004-09-13,Female,Port Claireside,Czech Republic,2025-09-15,Business,Google Ads,20159,768,Low,True,False
1499,Samantha Gibbons,joannatodd@example.com,1982-10-26,Female,East Carolinebury,Japan,2025-06-16,Premium,Organic,8297,702,Medium,True,False
1500,Paige Robertson-Tyler,paul81@example.com,1991-01-27,Male,North Elliott,Belize,2026-06-06,Standard,Referral,2303,834,Low,True,False
1501,Leanne Ali,brett08@example.org,2008-02-16,Male,South Martynville,Guyana,2026-02-25,Standard,Organic,2866,613,High,True,False
1502,Carly Davis-Peacock,fowen@example.com,1979-04-02,Male,North Leigh,Saint Kitts and Nevis,2025-11-19,Premium,LinkedIn,10155,727,Medium,True,False
1503,Olivia Campbell,urose@example.org,2004-05-30,Male,East Valerieberg,Swaziland,2023-10-20,Standard,Referral,4397,834,Low,True,False
1504,Dr Antony Newman,matthew17@example.com,1982-03-12,Non-Binary,South Philip,Macao,2025-02-04,Premium,Referral,7564,688,Medium,True,False
1505,Ms Melissa Bowen,lucyowens@example.net,1960-08-17,Male,Dobsonburgh,Bahamas,2026-01-17,Business,Referral,15285,588,High,True,False
1506,Miss Teresa Woodward,victor42@example.org,1965-12-18,Male,Pottschester,Brazil,2026-05-20,Premium,Organic,7143,628,High,True,True
1507,Beverley Boyle,ilee@example.net,1949-11-07,Female,Trevormouth,Jersey,2024-04-21,Standard,Facebook Ads,4277,717,Medium,True,False
1508,Naomi Ford,ujones@example.org,2002-03-31,Female,New Hayley,Switzerland,2025-08-10,Premium,Organic,10089,699,Medium,True,True
1509,Sheila Chan,charlene79@example.org,1951-12-02,Male,Rileymouth,Uganda,2023-10-11,Standard,Google Ads,2732,736,Medium,False,False
1510,Rachel Harrison,jacksonanna@example.org,1966-11-15,Female,West Chelseabury,Armenia,2024-04-19,Standard,Referral,4686,701,Medium,True,False
1511,Dr Damian Edwards,jgoddard@example.net,1971-09-26,Female,Laurenshire,United Kingdom,2025-05-02,Standard,Google Ads,2309,658,Medium,True,True
1512,Kevin James-Hancock,jeremy24@example.net,1975-04-12,Male,Port Markbury,Turkmenistan,2024-05-28,Standard,LinkedIn,2234,837,Low,True,False
1513,Max Pearson,jeanclarke@example.com,1960-11-08,Male,East Samuelport,Egypt,2023-08-19,Standard,Organic,4751,713,Medium,True,False
1514,Mrs Maria Booth,shaneahmed@example.org,1999-06-18,Male,Barbaraburgh,New Zealand,2025-01-04,Standard,LinkedIn,4694,746,Medium,True,False
1515,Lynn Wilkinson,zwilkinson@example.org,2001-01-14,Female,North Dorothystad,Saint Vincent and the Grenadines,2023-09-23,Premium,Referral,9931,782,Low,True,False
1516,Mr Kevin Turner,lisabrooks@example.com,1982-04-17,Female,Collinsmouth,North Macedonia,2026-05-15,Standard,Referral,4158,649,High,True,True
1517,Nathan Walsh,rdixon@example.org,1972-03-30,Female,Baileymouth,French Southern Territories,2025-01-31,Standard,Referral,3404,764,Low,True,False
1518,Jeffrey Blake,jeremy92@example.com,1949-10-04,Female,East Amberton,Georgia,2024-04-23,Premium,Google Ads,10322,850,Low,True,False
1519,Mitchell Davies-Bell,oliverrogers@example.net,2002-03-07,Male,Daviesmouth,Mozambique,2024-11-12,Premium,Referral,6748,707,Medium,True,False
1520,Miss Amy Lewis,iking@example.net,2003-09-26,Male,South Benjaminstad,Benin,2023-12-07,Standard,Organic,3824,656,Medium,True,False
1521,Dr Bradley Kirk,beth83@example.net,1992-11-01,Female,Duffyland,Saint Martin,2026-03-31,Standard,Organic,4315,611,High,True,False
1522,Vanessa Jones,morrishoward@example.com,2001-04-18,Female,East Kirsty,New Zealand,2025-08-21,Standard,Referral,4213,606,High,True,False
1523,Jonathan Robinson,pprice@example.org,1970-11-12,Female,New Aaronstad,Andorra,2024-09-02,Standard,Google Ads,3874,550,High,True,True
1524,Jessica Cooper,roger38@example.net,1979-01-30,Male,North Samuelburgh,Holy See (Vatican City State),2024-05-03,Business,Organic,23656,763,Low,True,False
1525,Mrs Beverley Smith,jilllawrence@example.net,2002-02-26,Female,New Elainefort,Gambia,2026-04-20,Standard,Facebook Ads,4141,653,Medium,True,False
1526,Christian Kelly,frank79@example.net,1971-10-07,Male,South Christine,Greece,2024-04-18,Standard,LinkedIn,2342,647,High,True,False
1527,Karen Thorpe,susansmith@example.com,1975-02-07,Female,Colinberg,Guernsey,2026-04-15,Standard,LinkedIn,4785,661,Medium,True,False
1528,Heather Marshall,daviesaaron@example.org,1959-10-01,Female,Lake Patrickborough,Grenada,2023-10-14,Standard,Google Ads,2497,627,High,True,False
1529,Frank Smith-Byrne,marilyn72@example.org,1987-08-25,Female,South Janet,Bosnia and Herzegovina,2023-06-27,Standard,Google Ads,2369,588,High,True,False
1530,Rachel Spencer,michellebarrett@example.net,1977-07-24,Male,West Cliffordbury,Saint Martin,2023-08-16,Standard,Referral,3716,690,Medium,False,True
1531,Fiona Poole,wayne61@example.org,1952-08-17,Female,South Annette,Portugal,2025-09-09,Premium,Facebook Ads,8090,669,Medium,True,False
1532,Lewis Patel-Howell,howardmiles@example.com,2001-07-16,Male,North Paige,Malawi,2024-03-30,Standard,LinkedIn,2144,626,High,True,True
1533,Ben Evans-Browne,samantha07@example.com,1988-05-05,Female,Johnstontown,Tuvalu,2025-02-12,Standard,LinkedIn,3086,779,Low,True,False
1534,Howard Dobson,harrietarnold@example.net,2004-12-30,Female,Janiceburgh,Belgium,2025-03-16,Premium,Referral,5100,736,Medium,True,False
1535,Brian Hicks,hblake@example.net,1961-03-30,Male,West Billy,Djibouti,2023-10-05,Premium,Facebook Ads,10406,633,High,True,False
1536,Bethany Price,lfrost@example.net,1983-05-20,Male,Lake Josh,Costa Rica,2023-10-14,Standard,Facebook Ads,3673,771,Low,True,False
1537,Mr Danny Barry,kmarshall@example.com,1990-05-30,Female,North Abdul,Saint Vincent and the Grenadines,2025-11-15,Standard,Google Ads,2990,726,Medium,True,False
1538,Dr Charlotte Khan,bstokes@example.org,1990-01-04,Female,Lake Eileenbury,Niger,2025-06-26,Standard,Referral,4897,725,Medium,True,False
1539,Dr Howard Ford,julianheath@example.net,1998-07-07,Male,Lake Alex,Cameroon,2025-08-08,Standard,Google Ads,2516,847,Low,True,False
1540,Philip Webster,gregoryadams@example.org,1955-02-02,Male,East Julian,Bahamas,2025-12-29,Standard,Referral,4831,624,High,True,True
1541,James Jennings,gavinmorgan@example.org,2000-06-23,Male,West Irenebury,Dominican Republic,2023-07-16,Premium,Organic,6107,748,Medium,True,True
1542,Robert Kennedy-Moore,lanejanice@example.net,1965-07-17,Male,Millstown,Kazakhstan,2024-05-24,Premium,Referral,8951,707,Medium,True,False
1543,Dr Mohammad Mellor,lthomas@example.org,2004-08-23,Male,Alexanderfurt,Austria,2024-05-16,Standard,Referral,4861,751,Low,True,False
1544,Dylan Lee,craig11@example.net,1976-05-08,Male,Port Owenbury,French Guiana,2025-07-21,Standard,Facebook Ads,2315,654,Medium,True,False
1545,Mr Cameron White,judith84@example.com,1986-10-31,Female,Turnbullport,Micronesia,2026-06-11,Standard,Google Ads,2892,660,Medium,True,True
1546,Carol Parker,frederickyoung@example.net,1991-08-17,Male,Greenport,Chile,2023-11-16,Premium,Organic,7417,775,Low,True,False
1547,Karen Chadwick-Peacock,parkinsonmichael@example.org,1993-02-20,Non-Binary,Brendatown,Bahrain,2024-06-06,Standard,Organic,3574,738,Medium,True,True
1548,Luke Shaw,ireneblake@example.org,1997-09-02,Male,West Katherine,Ukraine,2025-07-06,Premium,LinkedIn,5444,688,Medium,True,False
1549,Dr Kathryn Fox,traceyrandall@example.org,1975-05-03,Female,Port Christianside,Poland,2024-09-12,Standard,Organic,3230,572,High,True,False
1550,Mr Robert Thorpe,ythomas@example.org,1951-03-06,Female,North Lewis,British Indian Ocean Territory (Chagos Archipelago),2025-12-29,Standard,Organic,3525,803,Low,True,True
1551,Anne Thompson,bethanywood@example.org,1986-07-13,Female,New Graham,Lebanon,2023-07-22,Standard,Google Ads,4147,669,Medium,True,False
1552,Robert Smith,phillipsjessica@example.org,1991-02-21,Male,North Mariestad,Cape Verde,2025-03-17,Premium,Referral,9559,730,Medium,True,False
1553,Hazel Davies,hallemily@example.net,2007-06-25,Female,Morganland,Finland,2023-12-20,Standard,Organic,3096,632,High,True,True
1554,William Hill,iainrhodes@example.com,1989-02-10,Female,West Dean,Venezuela,2024-06-15,Business,Organic,22613,629,High,True,True
1555,Mrs Katherine Hussain,walkerkathryn@example.org,1957-10-05,Female,Taylorfort,Colombia,2025-10-13,Standard,Google Ads,2071,683,Medium,True,False
1556,Lydia Pearson,hilaryjohnson@example.org,1960-07-05,Male,North Laura,Tokelau,2025-08-17,Standard,Referral,4317,602,High,True,True
1557,Dr Bruce Jenkins,taylorkelly@example.org,1987-12-23,Male,Clarkburgh,South Georgia and the South Sandwich Islands,2025-03-17,Standard,Google Ads,3152,782,Low,True,False
1558,Suzanne Wood,kerry39@example.org,1968-04-06,Female,Thomasville,Estonia,2025-06-18,Standard,Organic,3596,658,Medium,True,False
1559,Marcus Hall-Mills,charleneshaw@example.com,1964-12-18,Female,Joshuaton,South Georgia and the South Sandwich Islands,2025-08-11,Premium,Referral,5678,658,Medium,True,False
1560,Anthony Coates-Vaughan,liamjones@example.net,2006-07-31,Female,North Bethany,American Samoa,2026-04-23,Standard,LinkedIn,2080,714,Medium,True,False
